Frontal_PSD,Frontal_HFD,Temporal_PSD,Temporal_HFD,Central_PSD,Central_HFD,Parietal_PSD,Parietal_HFD,Occipital_PSD,Occipital_HFD,Auxiliary_PSD,Auxiliary_HFD
1.2374209289816786e-11,1.3892873729689914,1.7217384863650036e-12,1.600354107203905,1.8433252048665475e-12,1.3967264638501466,1.1802180757472162e-12,1.361766122193376,8.897040403006637e-13,1.3810091642907019,8.313202903094929e-13,1.4951561126391415
1.728675566942593e-11,1.4517801236884533,1.0157602260864794e-11,1.5594411022446222,1.0323114959975307e-11,1.473686587929702,9.527779901902626e-12,1.4458181415711389,9.219803291984621e-12,1.4430845611918968,1.1381565709635633e-11,1.4441886344055412
1.1928977758169427e-11,1.377353126402062,1.4459252150019184e-12,1.5355218017075698,1.742718386348757e-12,1.425085869400738,1.0480912608639274e-12,1.412586905437065,9.499290052162573e-13,1.3935417734360824,7.217969307301691e-13,1.4912708063848152
9.32820371482013e-13,1.3774515949580188,5.581588989345735e-13,1.4156430446189803,9.139548974715847e-13,1.4111471707035141,1.0652406006427882e-12,1.3175556848661352,1.150687949127869e-12,1.2421829594150777,3.7990791318165226e-13,1.4336250577772056
1.7285267687181926e-11,1.2058291398918815,7.172429187821171e-13,1.4648178330839903,1.6045366813170037e-12,1.3661049934184641,8.707364039513467e-13,1.4103423813505191,5.933006799358041e-13,1.405945579005684,5.286036796622042e-13,1.5866301786069799
3.9800673211105276e-11,1.6884523987637807,4.012375908310441e-12,1.616461311626486,4.59682306448551e-12,1.5774513898818148,2.401729555552537e-12,1.4936753902124618,1.959575347206706e-12,1.4788592318160916,1.6462228558357682e-12,1.4465076377063548
2.4100895586864228e-12,1.4083127066894428,3.797168069754539e-12,1.5029620630633127,6.196935900758137e-12,1.4303149336086518,7.96648708329092e-12,1.4009920419973065,3.1908883470809174e-12,1.4032089536988965,1.512757631738209e-12,1.725960172871117
1.942984155329452e-11,1.2070703640230218,9.605268460727302e-13,1.4630486821468633,1.9533226200849803e-12,1.360757314524484,1.213257936479258e-12,1.4073179891581173,9.793039719299157e-13,1.425117215582913,5.467995979764638e-13,1.4730179108466297
2.6395814878215168e-12,1.5725270084140597,1.1554372780485665e-12,1.5171101313224646,1.656477225006963e-12,1.4292531553345447,1.255861810557264e-12,1.4079299199050361,9.970623688034266e-13,1.419209595761506,9.819724305890907e-13,1.531105264863647
1.4934928726339368e-11,1.6221564040579133,4.136002406716128e-12,1.5475689800319858,4.399692929400621e-12,1.467231823957136,3.724660577766202e-12,1.413566597866749,3.404030478836777e-12,1.418289597470251,1.1492072166042985e-11,1.445595830324451
1.167731162680277e-11,1.2879858796184853,8.639190485815256e-12,1.4409073046617875,1.924418233242995e-11,1.3662684507157081,2.6860868664808963e-11,1.3589363470538052,4.056237206600853e-12,1.3912192946515962,2.413272112012587e-12,1.4271250450310522
5.963657423937267e-13,1.3697587292980256,5.99011369751544e-13,1.313568611512961,1.0075307192770934e-12,1.3494419080300846,1.3613567642809295e-12,1.2129721858155178,1.0502297865042465e-12,1.2283604884627444,4.462995940735342e-13,1.3907011416073005
1.5717533608785184e-11,1.2336679422702186,1.223820528268893e-12,1.5655545528695005,1.4860096640848692e-12,1.4106952203296332,8.905024277230022e-13,1.437785308274938,8.942409589131407e-13,1.3776691427442058,1.9513428014079096e-13,1.513798670498398
5.36605900752561e-12,1.4376767275607023,4.924822794320786e-13,1.4895271256700406,6.92695739177052e-13,1.4023597562772245,4.903061950643121e-13,1.3988728867753928,5.991058976505667e-13,1.3339748318632658,3.1190146304884953e-13,1.5983500362403622
5.154672272134274e-13,1.386920129210063,3.466083237347778e-13,1.3344159050010536,7.512928794544449e-13,1.3332166550211044,7.221807698486277e-13,1.2538844298111456,4.974077918314597e-13,1.2926402130981625,4.5259995312652964e-13,1.3835841108845444
1.3483312901529392e-11,1.4430272811920892,2.93070502615689e-11,1.4531233203927523,5.573596406503257e-11,1.4153259632838335,7.669401705681889e-11,1.3674181988196186,1.7253016088786198e-11,1.3646715324232834,1.1569649359669277e-11,1.4875288365282124
7.956868671616158e-13,1.3397442813809253,6.87764326303633e-13,1.34458208205263,9.82349804059378e-13,1.3180492553563756,9.77614469404555e-13,1.2823645735085298,1.3684344673515102e-12,1.2429826212029882,8.1853697348774e-13,1.4195603995070982
8.44249895072643e-12,1.4282447163671554,2.9044060245934293e-12,1.5407736416717464,1.5180068021345554e-12,1.3978862769629616,1.2023185616493379e-12,1.3583061181784661,1.5126840915797088e-12,1.3298268645142586,7.568486219174587e-13,1.507855008421636
1.9577094018430475e-12,1.4417973816343341,5.536348245981867e-13,1.4820399157179882,1.1250912496808005e-12,1.469408842560548,7.442828762743728e-13,1.3767875846537425,6.303895126024935e-13,1.4352904616673523,2.688658656924161e-13,1.4609815107904154
3.664493478615181e-12,1.539331914862101,2.782699143621879e-12,1.574450480084675,1.0518371176662814e-12,1.4714133457633054,8.185216101138102e-13,1.4027335622489676,7.902471795131384e-13,1.3933972646256727,1.8226709142064405e-13,1.4867155023510417
3.8481281757639855e-12,1.4616854817157379,8.98498095881627e-13,1.53286340925668,1.3140710910417476e-12,1.4753649298365739,9.466582463796255e-13,1.4374729566701225,7.63719228685896e-13,1.4304358874370844,4.1936741466026005e-13,1.5609106302922153
1.2580245933921987e-12,1.5075029208330046,4.920611381790066e-13,1.4714333639693846,7.302833171458315e-13,1.4082637301591199,6.358150218277128e-13,1.3969342427363491,5.725171002391711e-13,1.3899052359946582,6.865058885870493e-13,1.5185683033977593
2.1778150327784786e-12,1.3949326608131878,1.2887893489769285e-12,1.3640892177362705,1.5679078757217552e-12,1.3022947823608713,1.8060182937233107e-12,1.2616546247133726,2.7457257611925484e-12,1.2199078577372249,6.406293782426783e-13,1.4032780498778339
8.313132405380602e-12,1.2148542453362101,1.0149330633877374e-11,1.3486219215735276,6.7978348248837366e-12,1.262868044232902,1.0019632307909684e-11,1.2829984359970925,1.2596430138236974e-12,1.2634312636891085,5.405162150818264e-13,1.4105697209606076
1.6685599037989658e-12,1.2625013328691888,8.988694881095156e-12,1.2967736794830342,7.446930263098563e-12,1.2437226852883978,1.2128440652579373e-11,1.2319649649110744,2.505725792606045e-12,1.2048126639372096,3.517089557786813e-13,1.3950100913321872
